  0.326693E-04  0.202948E+08  0.202948E+08  0.269075E+08  0.269029E+08  0.202968E+08  0.202948E+08  0.202948E+08  0.203020E+08 -0.458521E+00  0.992957E+07  0.992956E+07  0.208763E+02
  0.360727E-04  0.202947E+08  0.202947E+08  0.268741E+08  0.268686E+08  0.202966E+08  0.202947E+08  0.202947E+08  0.203019E+08 -0.458519E+00  0.992954E+07  0.992953E+07  0.230436E+02
  0.398307E-04  0.202947E+08  0.202946E+08  0.268335E+08  0.268268E+08  0.202964E+08  0.202947E+08  0.202947E+08  0.203018E+08 -0.458516E+00  0.992950E+07  0.992949E+07  0.254341E+02
  0.439801E-04  0.202946E+08  0.202945E+08  0.267841E+08  0.267759E+08  0.202962E+08  0.202946E+08  0.202946E+08  0.203017E+08 -0.458514E+00  0.992945E+07  0.992944E+07  0.280701E+02
  0.485618E-04  0.202944E+08  0.202944E+08  0.267239E+08  0.267139E+08  0.202959E+08  0.202944E+08  0.202944E+08  0.203016E+08 -0.458510E+00  0.992939E+07  0.992938E+07  0.309759E+02
  0.536208E-04  0.202943E+08  0.202943E+08  0.266508E+08  0.266385E+08  0.202955E+08  0.202943E+08  0.202943E+08  0.203014E+08 -0.458506E+00  0.992931E+07  0.992931E+07  0.341782E+02
  0.592068E-04  0.202941E+08  0.202941E+08  0.265618E+08  0.265469E+08  0.202951E+08  0.202941E+08  0.202941E+08  0.203012E+08 -0.458501E+00  0.992923E+07  0.992922E+07  0.377056E+02
  0.653748E-04  0.202939E+08  0.202939E+08  0.264537E+08  0.264356E+08  0.202945E+08  0.202939E+08  0.202939E+08  0.203010E+08 -0.458495E+00  0.992912E+07  0.992911E+07  0.415890E+02
  0.721853E-04  0.202936E+08  0.202936E+08  0.263224E+08  0.263005E+08  0.202939E+08  0.202936E+08  0.202936E+08  0.203007E+08 -0.458487E+00  0.992899E+07  0.992898E+07  0.458616E+02
  0.797053E-04  0.202933E+08  0.202933E+08  0.261632E+08  0.261366E+08  0.202931E+08  0.202933E+08  0.202933E+08  0.203003E+08 -0.458478E+00  0.992883E+07  0.992882E+07  0.505587E+02
  0.880087E-04  0.202929E+08  0.202929E+08  0.259702E+08  0.259380E+08  0.202921E+08  0.202929E+08  0.202929E+08  0.202999E+08 -0.458467E+00  0.992863E+07  0.992862E+07  0.557175E+02
  0.971772E-04  0.202925E+08  0.202924E+08  0.257368E+08  0.256978E+08  0.202909E+08  0.202924E+08  0.202925E+08  0.202993E+08 -0.458454E+00  0.992840E+07  0.992838E+07  0.613767E+02
  0.107301E-03  0.202919E+08  0.202918E+08  0.254547E+08  0.254076E+08  0.202895E+08  0.202919E+08  0.202919E+08  0.202987E+08 -0.458437E+00  0.992811E+07  0.992809E+07  0.675759E+02
  0.118479E-03  0.202912E+08  0.202911E+08  0.251147E+08  0.250579E+08  0.202877E+08  0.202912E+08  0.202912E+08  0.202979E+08 -0.458417E+00  0.992776E+07  0.992773E+07  0.743546E+02
  0.130822E-03  0.202903E+08  0.202902E+08  0.247058E+08  0.246375E+08  0.202856E+08  0.202903E+08  0.202903E+08  0.202969E+08 -0.458393E+00  0.992733E+07  0.992730E+07  0.817512E+02
  0.144450E-03  0.202893E+08  0.202892E+08  0.242155E+08  0.241336E+08  0.202830E+08  0.202892E+08  0.202893E+08  0.202957E+08 -0.458364E+00  0.992681E+07  0.992677E+07  0.898005E+02
  0.159499E-03  0.202880E+08  0.202879E+08  0.236299E+08  0.235319E+08  0.202798E+08  0.202880E+08  0.202880E+08  0.202943E+08 -0.458328E+00  0.992618E+07  0.992613E+07  0.985318E+02
  0.176115E-03  0.202865E+08  0.202863E+08  0.229336E+08  0.228170E+08  0.202759E+08  0.202864E+08  0.202865E+08  0.202925E+08 -0.458285E+00  0.992541E+07  0.992535E+07  0.107965E+03
  0.194462E-03  0.202846E+08  0.202844E+08  0.221102E+08  0.219722E+08  0.202712E+08  0.202845E+08  0.202846E+08  0.202904E+08 -0.458233E+00  0.992447E+07  0.992440E+07  0.118107E+03
  0.214720E-03  0.202824E+08  0.202821E+08  0.211432E+08  0.209810E+08  0.202655E+08  0.202822E+08  0.202823E+08  0.202879E+08 -0.458169E+00  0.992334E+07  0.992326E+07  0.128945E+03
  0.237089E-03  0.202796E+08  0.202793E+08  0.200173E+08  0.198280E+08  0.202585E+08  0.202795E+08  0.202796E+08  0.202848E+08 -0.458093E+00  0.992196E+07  0.992186E+07  0.140440E+03
  0.261788E-03  0.202763E+08  0.202759E+08  0.187197E+08  0.185013E+08  0.202501E+08  0.202761E+08  0.202762E+08  0.202811E+08 -0.458001E+00  0.992030E+07  0.992018E+07  0.152519E+03
  0.289060E-03  0.202723E+08  0.202718E+08  0.172437E+08  0.169947E+08  0.202398E+08  0.202721E+08  0.202722E+08  0.202766E+08 -0.457891E+00  0.991828E+07  0.991814E+07  0.165064E+03
  0.319173E-03  0.202674E+08  0.202668E+08  0.155912E+08  0.153118E+08  0.202273E+08  0.202672E+08  0.202673E+08  0.202713E+08 -0.457759E+00  0.991585E+07  0.991568E+07  0.177903E+03
  0.352424E-03  0.202616E+08  0.202608E+08  0.137779E+08  0.134704E+08  0.202123E+08  0.202612E+08  0.202615E+08  0.202649E+08 -0.457602E+00  0.991291E+07  0.991271E+07  0.190799E+03
  0.389138E-03  0.202546E+08  0.202536E+08  0.118374E+08  0.115071E+08  0.201940E+08  0.202541E+08  0.202544E+08  0.202572E+08 -0.457415E+00  0.990938E+07  0.990914E+07  0.203443E+03
  0.429677E-03  0.202461E+08  0.202450E+08  0.982534E+07  0.948166E+07  0.201720E+08  0.202456E+08  0.202459E+08  0.202482E+08 -0.457194E+00  0.990513E+07  0.990486E+07  0.215447E+03
  0.474439E-03  0.202360E+08  0.202347E+08  0.782176E+07  0.747822E+07  0.201454E+08  0.202354E+08  0.202358E+08  0.202374E+08 -0.456933E+00  0.990006E+07  0.989974E+07  0.226355E+03
  0.523865E-03  0.202239E+08  0.202224E+08  0.592788E+07  0.560219E+07  0.201134E+08  0.202232E+08  0.202237E+08  0.202247E+08 -0.456628E+00  0.989400E+07  0.989363E+07  0.235656E+03
  0.578439E-03  0.202096E+08  0.202078E+08  0.425586E+07  0.396843E+07  0.200749E+08  0.202087E+08  0.202093E+08  0.202098E+08 -0.456271E+00  0.988681E+07  0.988639E+07  0.242819E+03
  0.638699E-03  0.201926E+08  0.201906E+08  0.290843E+07  0.267926E+07  0.200287E+08  0.201915E+08  0.201923E+08  0.201922E+08 -0.455856E+00  0.987830E+07  0.987782E+07  0.247344E+03
  0.705236E-03  0.201726E+08  0.201702E+08  0.194951E+07  0.179334E+07  0.199736E+08  0.201712E+08  0.201722E+08  0.201717E+08 -0.455375E+00  0.986827E+07  0.986774E+07  0.248828E+03
  0.778705E-03  0.201490E+08  0.201464E+08  0.137340E+07  0.129397E+07  0.199080E+08  0.201474E+08  0.201486E+08  0.201478E+08 -0.454819E+00  0.985650E+07  0.985593E+07  0.247029E+03
  0.859828E-03  0.201215E+08  0.201185E+08  0.108900E+07  0.107466E+07  0.198301E+08  0.201196E+08  0.201210E+08  0.201199E+08 -0.454176E+00  0.984276E+07  0.984214E+07  0.241911E+03
  0.949402E-03  0.200893E+08  0.200861E+08  0.940817E+06  0.965087E+06  0.197379E+08  0.200871E+08  0.200888E+08  0.200874E+08 -0.453433E+00  0.982677E+07  0.982610E+07  0.233646E+03
  0.104831E-02  0.200520E+08  0.200484E+08  0.777914E+06  0.807782E+06  0.196293E+08  0.200494E+08  0.200514E+08  0.200496E+08 -0.452574E+00  0.980823E+07  0.980753E+07  0.222566E+03
  0.115752E-02  0.200087E+08  0.200049E+08  0.544013E+06  0.554436E+06  0.195019E+08  0.200057E+08  0.200081E+08  0.200058E+08 -0.451582E+00  0.978679E+07  0.978606E+07  0.209091E+03
  0.127810E-02  0.199587E+08  0.199548E+08  0.312301E+06  0.298460E+06  0.193535E+08  0.199552E+08  0.199581E+08  0.199553E+08 -0.450437E+00  0.976206E+07  0.976131E+07  0.193696E+03
  0.141125E-02  0.199011E+08  0.198971E+08  0.193672E+06  0.169543E+06  0.191825E+08  0.198971E+08  0.199004E+08  0.198971E+08 -0.449120E+00  0.973360E+07  0.973285E+07  0.176963E+03
  0.155827E-02  0.198350E+08  0.198308E+08  0.179555E+06 -0.273499E+06  0.189867E+08  0.198303E+08  0.198343E+08  0.198303E+08 -0.447608E+00  0.970096E+07  0.970021E+07  0.159648E+03
  0.172061E-02  0.197593E+08  0.197551E+08  0.140691E+06 -0.223458E+06  0.187643E+08  0.197539E+08  0.197586E+08  0.197539E+08 -0.445881E+00  0.966359E+07  0.966285E+07  0.142647E+03
  0.189985E-02  0.196728E+08  0.196687E+08  0.475193E+05 -0.182472E+06  0.185141E+08  0.196666E+08  0.196721E+08  0.196666E+08 -0.443910E+00  0.962096E+07  0.962024E+07  0.126786E+03
  0.209777E-02  0.195745E+08  0.195703E+08  0.197598E+05 -0.148912E+06  0.182354E+08  0.195674E+08  0.195738E+08  0.195674E+08 -0.441669E+00  0.957248E+07  0.957177E+07  0.112653E+03
  0.231631E-02  0.194629E+08  0.194588E+08  0.358538E+05 -0.121441E+06  0.179278E+08  0.194550E+08  0.194622E+08  0.194550E+08 -0.439130E+00  0.951754E+07  0.951684E+07  0.100583E+03
  0.255762E-02  0.193370E+08  0.193327E+08  0.953462E+03 -0.989614E+05  0.175912E+08  0.193280E+08  0.193362E+08  0.193280E+08 -0.436262E+00  0.945550E+07  0.945481E+07  0.905524E+02
  0.282406E-02  0.191952E+08  0.191907E+08  0.164923E+04 -0.805742E+05  0.172258E+08  0.191851E+08  0.191945E+08  0.191851E+08 -0.433037E+00  0.938573E+07  0.938504E+07  0.820937E+02
  0.311826E-02  0.190363E+08  0.190316E+08 -0.615841E+04 -0.655415E+05  0.168310E+08  0.190251E+08  0.190356E+08  0.190251E+08 -0.429424E+00  0.930757E+07  0.930688E+07  0.745697E+02
  0.344311E-02  0.188590E+08  0.188540E+08 -0.106281E+05 -0.532583E+05  0.164062E+08  0.188466E+08  0.188582E+08  0.188466E+08 -0.425394E+00  0.922038E+07  0.921968E+07  0.674535E+02
  0.380180E-02  0.186619E+08  0.186567E+08 -0.170156E+05 -0.432280E+05  0.159503E+08  0.186482E+08  0.186611E+08  0.186482E+08 -0.420916E+00  0.912350E+07  0.912281E+07  0.606187E+02
  0.419786E-02  0.184437E+08  0.184381E+08 -0.713585E+04 -0.350431E+05  0.154625E+08  0.184287E+08  0.184428E+08  0.184287E+08 -0.415961E+00  0.901628E+07  0.901560E+07  0.543138E+02
  0.463518E-02  0.182031E+08  0.181971E+08 -0.851745E+04 -0.283693E+05  0.149424E+08  0.181866E+08  0.182021E+08  0.181866E+08 -0.410497E+00  0.889807E+07  0.889739E+07  0.488029E+02
  0.511806E-02  0.179386E+08  0.179321E+08 -0.103887E+05 -0.229323E+05  0.143915E+08  0.179207E+08  0.179375E+08  0.179207E+08 -0.404495E+00  0.876821E+07  0.876753E+07  0.440076E+02
  0.565124E-02  0.176495E+08  0.176424E+08 -0.729134E+04 -0.185078E+05  0.137861E+08  0.176301E+08  0.176483E+08  0.176300E+08 -0.397934E+00  0.862625E+07  0.862558E+07  0.396327E+02
  0.623997E-02  0.173335E+08  0.173256E+08 -0.693018E+04 -0.149098E+05  0.131593E+08  0.173124E+08  0.173321E+08  0.173124E+08 -0.390763E+00  0.847110E+07  0.847044E+07  0.355858E+02
  0.689002E-02  0.169896E+08  0.169808E+08 -0.554536E+04 -0.119878E+05  0.124989E+08  0.169668E+08  0.169881E+08  0.169668E+08 -0.382964E+00  0.830231E+07  0.830165E+07  0.320005E+02
  0.760780E-02  0.166161E+08  0.166063E+08 -0.562338E+04 -0.961743E+04  0.118135E+08  0.165918E+08  0.166145E+08  0.165918E+08 -0.374498E+00  0.811909E+07  0.811844E+07  0.288285E+02
  0.840036E-02  0.162125E+08  0.162014E+08 -0.464867E+04 -0.769760E+04  0.111121E+08  0.161865E+08  0.162106E+08  0.161865E+08 -0.365350E+00  0.792110E+07  0.792044E+07  0.259502E+02
  0.927548E-02  0.157773E+08  0.157647E+08 -0.346211E+04 -0.614497E+04  0.103948E+08  0.157497E+08  0.157752E+08  0.157497E+08 -0.355491E+00  0.770768E+07  0.770703E+07  0.233939E+02
  0.102418E-01  0.153092E+08  0.152949E+08 -0.322922E+04 -0.489130E+04  0.966167E+07  0.152800E+08  0.153068E+08  0.152800E+08 -0.344890E+00  0.747818E+07  0.747753E+07  0.211160E+02
  0.113087E-01  0.148069E+08  0.147906E+08 -0.263790E+04 -0.388084E+04  0.891928E+07  0.147763E+08  0.148042E+08  0.147763E+08 -0.333520E+00  0.723200E+07  0.723136E+07  0.190854E+02
  0.124868E-01  0.142696E+08  0.142508E+08 -0.197228E+04 -0.306806E+04  0.817583E+07  0.142376E+08  0.142664E+08  0.142376E+08 -0.321360E+00  0.696869E+07  0.696805E+07  0.172810E+02
  0.137877E-01  0.136962E+08  0.136748E+08 -0.179367E+04 -0.241573E+04  0.743723E+07  0.136630E+08  0.136926E+08  0.136630E+08 -0.308392E+00  0.668783E+07  0.668718E+07  0.156751E+02
  0.152240E-01  0.130865E+08  0.130620E+08 -0.141906E+04 -0.189350E+04  0.670662E+07  0.130522E+08  0.130824E+08  0.130522E+08 -0.294605E+00  0.638921E+07  0.638856E+07  0.142416E+02
  0.168100E-01  0.124406E+08  0.124127E+08 -0.107685E+04 -0.147665E+04  0.599380E+07  0.124054E+08  0.124359E+08  0.124054E+08 -0.280005E+00  0.607293E+07  0.607228E+07  0.129563E+02
  0.185612E-01  0.117597E+08  0.117281E+08 -0.944178E+03 -0.114505E+04  0.530389E+07  0.117238E+08  0.117544E+08  0.117238E+08 -0.264621E+00  0.573962E+07  0.573896E+07  0.117930E+02
  0.204948E-01  0.110465E+08  0.110112E+08 -0.587077E+03 -0.882362E+03  0.464437E+07  0.110103E+08  0.110406E+08  0.110103E+08 -0.248516E+00  0.539062E+07  0.538996E+07  0.107259E+02
  0.226299E-01  0.103060E+08  0.102668E+08 -0.516818E+03 -0.675307E+03  0.402159E+07  0.102697E+08  0.102994E+08  0.102697E+08 -0.231801E+00  0.502835E+07  0.502769E+07  0.972933E+01
  0.249874E-01  0.954590E+07  0.950311E+07 -0.398342E+03 -0.513110E+03  0.344246E+07  0.950987E+07  0.953872E+07  0.950987E+07 -0.214649E+00  0.465658E+07  0.465592E+07  0.877688E+01
  0.275905E-01  0.877732E+07  0.873150E+07 -0.281852E+03 -0.387021E+03  0.291242E+07  0.874191E+07  0.876963E+07  0.874191E+07 -0.197316E+00  0.428080E+07  0.428015E+07  0.784545E+01
  0.304648E-01  0.801531E+07  0.796744E+07 -0.243049E+03 -0.289915E+03  0.243639E+07  0.798091E+07  0.800727E+07  0.798091E+07 -0.180139E+00  0.390838E+07  0.390775E+07  0.691770E+01
  0.336385E-01  0.727841E+07  0.722993E+07 -0.164304E+03 -0.215957E+03  0.201792E+07  0.724541E+07  0.727027E+07  0.724541E+07 -0.163538E+00  0.354840E+07  0.354780E+07  0.598178E+01
  0.371429E-01  0.658732E+07  0.654010E+07 -0.123585E+03 -0.160335E+03  0.165859E+07  0.655610E+07  0.657939E+07  0.655610E+07 -0.147979E+00  0.321099E+07  0.321043E+07  0.503780E+01
  0.410123E-01  0.596192E+07  0.591809E+07 -0.106490E+03 -0.119045E+03  0.135744E+07  0.593280E+07  0.595456E+07  0.593280E+07 -0.133911E+00  0.290587E+07  0.290537E+07  0.410083E+01
  0.451135E-01  0.543398E+07  0.539540E+07  0.924620E+02 -0.896938E+02  0.111869E+07  0.540711E+07  0.542750E+07  0.540711E+07 -0.122045E+00  0.264851E+07  0.264808E+07  0.323574E+01
  0.492148E-01  0.502330E+07  0.499083E+07  0.718129E+02 -0.696907E+02  0.940159E+06  0.499855E+07  0.501785E+07  0.499855E+07 -0.112823E+00  0.244849E+07  0.244812E+07  0.251377E+01
  0.533160E-01  0.469326E+07  0.466689E+07  0.571666E+02 -0.554957E+02  0.802444E+06  0.467044E+07  0.468883E+07  0.467044E+07 -0.105417E+00  0.228784E+07  0.228753E+07  0.193862E+01
  0.574172E-01  0.441604E+07  0.439503E+07  0.463791E+02 -0.450366E+02  0.692781E+06  0.439490E+07  0.441251E+07  0.439490E+07 -0.991984E-01  0.215294E+07  0.215268E+07  0.150644E+01
  0.615185E-01  0.417106E+07  0.415416E+07  0.381588E+02 -0.370641E+02  0.602747E+06  0.415135E+07  0.416822E+07  0.415135E+07 -0.937010E-01  0.203368E+07  0.203346E+07  0.120423E+01
  0.656197E-01  0.393949E+07  0.392521E+07  0.316737E+02 -0.307728E+02  0.526257E+06  0.392095E+07  0.393709E+07  0.392095E+07 -0.885006E-01  0.192086E+07  0.192066E+07  0.101045E+01
  0.697209E-01  0.370961E+07  0.369649E+07  0.264163E+02 -0.256713E+02  0.459577E+06  0.369203E+07  0.370740E+07  0.369203E+07 -0.833337E-01  0.180875E+07  0.180857E+07  0.899112E+00
  0.738221E-01  0.347788E+07  0.346472E+07  0.220867E+02 -0.214689E+02  0.400780E+06  0.346111E+07  0.347567E+07  0.346111E+07 -0.781216E-01  0.169566E+07  0.169547E+07  0.843281E+00
  0.779234E-01  0.324752E+07  0.323351E+07  0.185057E+02 -0.179924E+02  0.349055E+06  0.323146E+07  0.324517E+07  0.323146E+07 -0.729381E-01  0.158318E+07  0.158299E+07  0.818076E+00
  0.820246E-01  0.302512E+07  0.300992E+07  0.155536E+02 -0.151256E+02  0.304045E+06  0.300971E+07  0.302257E+07  0.300971E+07 -0.679327E-01  0.147457E+07  0.147437E+07  0.802918E+00
  0.861258E-01  0.281722E+07  0.280090E+07  0.131346E+02 -0.127759E+02  0.265400E+06  0.280241E+07  0.281448E+07  0.280241E+07 -0.632539E-01  0.137303E+07  0.137283E+07  0.782904E+00
  0.912474E-01  0.258610E+07  0.256902E+07  0.107386E+02 -0.104477E+02  0.225406E+06  0.257208E+07  0.258323E+07  0.257208E+07 -0.580549E-01  0.126020E+07  0.126000E+07  0.738559E+00
  0.963690E-01  0.239380E+07  0.237697E+07  0.890997E+01 -0.867024E+01  0.193664E+06  0.238057E+07  0.239097E+07  0.238057E+07 -0.537325E-01  0.116639E+07  0.116620E+07  0.669569E+00
  0.101491E+00  0.224269E+07  0.222711E+07  0.752582E+01 -0.732431E+01  0.168916E+06  0.223027E+07  0.224007E+07  0.223027E+07 -0.503399E-01  0.109276E+07  0.109259E+07  0.582432E+00
  0.106612E+00  0.212716E+07  0.211356E+07  0.646910E+01 -0.629644E+01  0.149570E+06  0.211553E+07  0.212488E+07  0.211553E+07 -0.477500E-01  0.103655E+07  0.103640E+07  0.489034E+00
  0.111734E+00  0.203555E+07  0.202418E+07  0.563660E+01 -0.548650E+01  0.133955E+06  0.202465E+07  0.203364E+07  0.202465E+07 -0.456988E-01  0.992034E+06  0.991900E+06  0.401888E+00
  0.116855E+00  0.195519E+07  0.194586E+07  0.495046E+01 -0.481890E+01  0.120698E+06  0.194495E+07  0.195363E+07  0.194495E+07 -0.439000E-01  0.952992E+06  0.952876E+06  0.330659E+00
  0.121977E+00  0.187619E+07  0.186835E+07  0.436017E+01 -0.424457E+01  0.108876E+06  0.186652E+07  0.187487E+07  0.186652E+07 -0.421295E-01  0.914566E+06  0.914463E+06  0.280237E+00
  0.127098E+00  0.179273E+07  0.178566E+07  0.383719E+01 -0.373575E+01  0.979834E+05  0.178353E+07  0.179154E+07  0.178353E+07 -0.402564E-01  0.873909E+06  0.873814E+06  0.250386E+00
  0.132220E+00  0.170321E+07  0.169625E+07  0.336835E+01 -0.327962E+01  0.878359E+05  0.169440E+07  0.170204E+07  0.169440E+07 -0.382446E-01  0.830245E+06  0.830151E+06  0.236781E+00
  0.137342E+00  0.160954E+07  0.160223E+07  0.294971E+01 -0.287233E+01  0.784528E+05  0.160108E+07  0.160832E+07  0.160108E+07 -0.361383E-01  0.784524E+06  0.784428E+06  0.232859E+00
  0.142463E+00  0.151596E+07  0.150809E+07  0.258157E+01 -0.251414E+01  0.699509E+05  0.150780E+07  0.151464E+07  0.150780E+07 -0.340329E-01  0.738825E+06  0.738726E+06  0.231850E+00
  0.147585E+00  0.142773E+07  0.141939E+07  0.226511E+01 -0.220618E+01  0.624626E+05  0.141988E+07  0.142633E+07  0.141988E+07 -0.320484E-01  0.695748E+06  0.695647E+06  0.228414E+00
  0.152706E+00  0.134980E+07  0.134128E+07  0.199997E+01 -0.194811E+01  0.560736E+05  0.134225E+07  0.134837E+07  0.134225E+07 -0.302963E-01  0.657717E+06  0.657617E+06  0.219568E+00
  0.157828E+00  0.128491E+07  0.127658E+07  0.178215E+01 -0.173605E+01  0.507564E+05  0.127768E+07  0.128351E+07  0.127768E+07 -0.288388E-01  0.626078E+06  0.625981E+06  0.204794E+00
  0.162949E+00  0.123262E+07  0.122482E+07  0.160386E+01 -0.156243E+01  0.463624E+05  0.122571E+07  0.123131E+07  0.122571E+07 -0.276657E-01  0.600613E+06  0.600523E+06  0.185538E+00
  0.168071E+00  0.119020E+07  0.118316E+07  0.145580E+01 -0.141822E+01  0.426801E+05  0.118359E+07  0.118901E+07  0.118359E+07 -0.267151E-01  0.579977E+06  0.579894E+06  0.164398E+00
  0.173193E+00  0.115408E+07  0.114787E+07  0.132950E+01 -0.129519E+01  0.395030E+05  0.114777E+07  0.115304E+07  0.114777E+07 -0.259066E-01  0.562428E+06  0.562353E+06  0.144215E+00
  0.178314E+00  0.112070E+07  0.111522E+07  0.121804E+01 -0.118661E+01  0.366560E+05  0.111465E+07  0.111978E+07  0.111465E+07 -0.251590E-01  0.546199E+06  0.546131E+06  0.127263E+00
  0.183436E+00  0.108675E+07  0.108182E+07  0.111616E+01 -0.108739E+01  0.340015E+05  0.108094E+07  0.108592E+07  0.108094E+07 -0.243982E-01  0.529683E+06  0.529620E+06  0.114762E+00
  0.188557E+00  0.105014E+07  0.104549E+07  0.102076E+01 -0.994479E+00  0.314591E+05  0.104454E+07  0.104936E+07  0.104454E+07 -0.235765E-01  0.511845E+06  0.511785E+06  0.106770E+00
  0.193679E+00  0.101063E+07  0.100604E+07  0.931048E+00 -0.907116E+00  0.290149E+05  0.100521E+07  0.100986E+07  0.100521E+07 -0.226889E-01  0.492578E+06  0.492518E+06  0.102420E+00
  0.198800E+00  0.969538E+06  0.964844E+06  0.847694E+00 -0.825949E+00  0.266999E+05  0.964291E+06  0.968750E+06  0.964291E+06 -0.217652E-01  0.472527E+06  0.472467E+06  0.100294E+00
  0.203922E+00  0.928732E+06  0.923874E+06  0.771662E+00 -0.751910E+00  0.245540E+05  0.923641E+06  0.927916E+06  0.923641E+06 -0.208477E-01  0.452609E+06  0.452548E+06  0.988584E-01
  0.209044E+00  0.890038E+06  0.885051E+06  0.703652E+00 -0.685678E+00  0.226095E+05  0.885100E+06  0.889201E+06  0.885100E+06 -0.199778E-01  0.433724E+06  0.433664E+06  0.968438E-01
  0.214165E+00  0.854996E+06  0.849981E+06  0.643960E+00 -0.627537E+00  0.208860E+05  0.850210E+06  0.854154E+06  0.850210E+06 -0.191903E-01  0.416629E+06  0.416569E+06  0.935039E-01
  0.219287E+00  0.824527E+06  0.819615E+06  0.592322E+00 -0.577233E+00  0.193843E+05  0.819896E+06  0.823702E+06  0.819896E+06 -0.185060E-01  0.401775E+06  0.401716E+06  0.886800E-01
  0.224408E+00  0.798621E+06  0.793935E+06  0.547828E+00 -0.533881E+00  0.180832E+05  0.794144E+06  0.797835E+06  0.794144E+06 -0.179248E-01  0.389156E+06  0.389101E+06  0.827040E-01
  0.229530E+00  0.776426E+06  0.772047E+06  0.509119E+00 -0.496161E+00  0.169449E+05  0.772100E+06  0.775691E+06  0.772100E+06 -0.174273E-01  0.378355E+06  0.378302E+06  0.762064E-01
  0.234651E+00  0.756648E+06  0.752601E+06  0.474752E+00 -0.462669E+00  0.159272E+05  0.752466E+06  0.755969E+06  0.752466E+06 -0.169841E-01  0.368734E+06  0.368685E+06  0.698982E-01
  0.239773E+00  0.737924E+06  0.734178E+06  0.443456E+00 -0.432171E+00  0.149916E+05  0.733877E+06  0.737295E+06  0.733877E+06 -0.165645E-01  0.359625E+06  0.359578E+06  0.643743E-01
  0.244895E+00  0.719098E+06  0.715584E+06  0.414268E+00 -0.403729E+00  0.141085E+05  0.715174E+06  0.718508E+06  0.715174E+06 -0.161423E-01  0.350460E+06  0.350416E+06  0.599835E-01
  0.250016E+00  0.699478E+06  0.696108E+06  0.386626E+00 -0.376796E+00  0.132612E+05  0.695667E+06  0.698912E+06  0.695667E+06 -0.157021E-01  0.340902E+06  0.340859E+06  0.567872E-01
  0.255138E+00  0.678973E+06  0.675665E+06  0.360368E+00 -0.351214E+00  0.124457E+05  0.675266E+06  0.678417E+06  0.675266E+06 -0.152416E-01  0.330905E+06  0.330863E+06  0.545982E-01
  0.260259E+00  0.657977E+06  0.654672E+06  0.335601E+00 -0.327085E+00  0.116675E+05  0.654366E+06  0.657422E+06  0.654366E+06 -0.147698E-01  0.320664E+06  0.320622E+06  0.530698E-01
  0.265381E+00  0.637124E+06  0.633797E+06  0.312527E+00 -0.304605E+00  0.109351E+05  0.633605E+06  0.636566E+06  0.633605E+06 -0.143012E-01  0.310491E+06  0.310450E+06  0.518066E-01
