 8590.00    1.1640        23419.        23419.    
 8580.00    1.1640        23392.        23392.    
 8570.00    1.1640        23365.        23365.    
 8560.00    1.1640        23337.        23337.    
 8550.00    1.1640        23310.        23310.    
 8540.00    1.1640        23283.        23283.    
 8530.00    1.1640        23256.        23256.    
 8520.00    1.1640        23228.        23228.    
 8510.00    1.1640        23201.        23201.    
 8500.00    1.1640        23174.        23174.    
 8490.00    1.1640        23146.        23146.    
 8480.00    1.1640        23119.        23119.    
 8470.00    1.1640        23092.        23092.    
 8460.00    1.1640        23065.        23065.    
 8450.00    1.1640        23037.        23037.    
 8440.00    1.1640        23010.        23010.    
 8430.00    1.1640        22983.        22983.    
 8420.00    1.1640        22956.        22956.    
 8410.00    1.1640        22928.        22928.    
 8400.00    1.1640        22901.        22901.    
 8390.00    1.1640        22874.        22874.    
 8380.00    1.1640        22847.        22847.    
 8370.00    1.1640        22819.        22819.    
 8360.00    1.1640        22792.        22792.    
 8350.00    1.1640        22765.        22765.    
 8340.00    1.1640        22738.        22738.    
 8330.00    1.1640        22710.        22710.    
 8320.00    1.1640        22683.        22683.    
 8310.00    1.1640        22656.        22656.    
 8300.00    1.1640        22629.        22629.    
 8290.00    1.1640        22601.        22601.    
 8280.00    1.1640        22574.        22574.    
 8270.00    1.1640        22547.        22547.    
 8260.00    1.1640        22519.        22519.    
 8250.00    1.1640        22492.        22492.    
 8240.00    1.1640        22465.        22465.    
 8230.00    1.1640        22438.        22438.    
 8220.00    1.1640        22410.        22410.    
 8210.00    1.1640        22383.        22383.    
 8200.00    1.1640        22356.        22356.    
 8190.00    1.1640        22329.        22329.    
 8180.00    1.1640        22301.        22301.    
 8170.00    1.1640        22274.        22274.    
 8160.00    1.1640        22247.        22247.    
 8150.00    1.1640        22220.        22220.    
 8140.00    1.1640        22192.        22192.    
 8130.00    1.1640        22165.        22165.    
 8120.00    1.1640        22138.        22138.    
 8110.00    1.1640        22111.        22111.    
 8100.00    1.1640        22083.        22083.    
 8090.00    1.1640        22056.        22056.    
 8080.00    1.1640        22029.        22029.    
 8070.00    1.1640        22002.        22002.    
 8060.00    1.1640        21974.        21974.    
 8050.00    1.1640        21947.        21947.    
 8040.00    1.1640        21920.        21920.    
 8030.00    1.1640        21893.        21893.    
 8020.00    1.1640        21865.        21865.    
 8010.00    1.1640        21838.        21838.    
 8000.00    1.1640        21811.        21811.    
 7990.00    1.1640        21783.        21783.    
 7980.00    1.1640        21756.        21756.    
 7970.00    1.1640        21729.        21729.    
 7960.00    1.1640        21702.        21702.    
 7950.00    1.1640        21674.        21674.    
 7940.00    1.1640        21647.        21647.    
 7930.00    1.1640        21620.        21620.    
 7920.00    1.1640        21593.        21593.    
 7910.00    1.1640        21565.        21565.    
 7900.00    1.1640        21538.        21538.    
 7890.00    1.1640        21511.        21511.    
 7880.00    1.1640        21484.        21484.    
 7870.00    1.1640        21456.        21456.    
 7860.00    1.1640        21429.        21429.    
 7850.00    1.1640        21402.        21402.    
 7840.00    1.1640        21375.        21375.    
 7830.00    1.1640        21347.        21347.    
 7820.00    1.1640        21320.        21320.    
 7810.00    1.1640        21293.        21293.    
 7800.00    1.1640        21266.        21266.    
 7790.00    1.1640        21238.        21238.    
 7780.00    1.1640        21211.        21211.    
 7770.00    1.1640        21184.        21184.    
 7760.00    1.1640        21156.        21156.    
 7750.00    1.1640        21129.        21129.    
 7740.00    1.1640        21102.        21102.    
 7730.00    1.1640        21075.        21075.    
 7720.00    1.1640        21047.        21047.    
 7710.00    1.1640        21020.        21020.    
 7700.00    1.1640        20993.        20993.    
 7690.00    1.1640        20966.        20966.    
 7680.00    1.1640        20938.        20938.    
 7670.00    1.1640        20911.        20911.    
 7660.00    1.1640        20884.        20884.    
 7650.00    1.1640        20857.        20857.    
 7640.00    1.1640        20829.        20829.    
 7630.00    1.1640        20802.        20802.    
 7620.00    1.1640        20775.        20775.    
 7610.00    1.1640        20748.        20748.    
 7600.00    1.1640        20720.        20720.    
 7590.00    1.1640        20693.        20693.    
 7580.00    1.1640        20666.        20666.    
 7570.00    1.1640        20639.        20639.    
 7560.00    1.1640        20611.        20611.    
 7550.00    1.1640        20584.        20584.    
 7540.00    1.1640        20557.        20557.    
 7530.00    1.1640        20530.        20530.    
 7520.00    1.1640        20502.        20502.    
 7510.00    1.1640        20475.        20475.    
 7500.00    1.1640        20448.        20448.    
 7490.00    1.1640        20420.        20420.    
 7480.00    1.1640        20393.        20393.    
 7470.00    1.1640        20366.        20366.    
 7460.00    1.1640        20339.        20339.    
 7450.00    1.1640        20311.        20311.    
 7440.00    1.1640        20284.        20284.    
 7430.00    1.1640        20257.        20257.    
 7420.00    1.1640        20230.        20230.    
 7410.00    1.1640        20202.        20202.    
 7400.00    1.1640        20175.        20175.    
 7390.00    1.1640        20148.        20148.    
 7380.00    1.1640        20121.        20121.    
 7370.00    1.1640        20093.        20093.    
 7360.00    1.1640        20066.        20066.    
 7350.00    1.1640        20039.        20039.    
 7340.00    1.1640        20012.        20012.    
 7330.00    1.1640        19984.        19984.    
 7320.00    1.1640        19957.        19957.    
 7310.00    1.1640        19930.        19930.    
 7300.00    1.1639        19903.        19903.    
 7290.00    1.1639        19875.        19875.    
 7280.00    1.1639        19848.        19848.    
 7270.00    1.1639        19821.        19821.    
 7260.00    1.1639        19793.        19793.    
 7250.00    1.1639        19766.        19766.    
 7240.00    1.1639        19739.        19739.    
 7230.00    1.1639        19712.        19712.    
 7220.00    1.1639        19684.        19684.    
 7210.00    1.1639        19657.        19657.    
 7200.00    1.1639        19630.        19630.    
 7190.00    1.1639        19603.        19603.    
 7180.00    1.1639        19575.        19575.    
 7170.00    1.1639        19548.        19548.    
 7160.00    1.1639        19521.        19521.    
 7150.00    1.1639        19494.        19494.    
 7140.00    1.1639        19466.        19466.    
 7130.00    1.1639        19439.        19439.    
 7120.00    1.1639        19412.        19412.    
 7110.00    1.1639        19385.        19385.    
 7100.00    1.1639        19357.        19357.    
 7090.00    1.1639        19330.        19330.    
 7080.00    1.1638        19303.        19303.    
 7070.00    1.1638        19276.        19276.    
 7060.00    1.1638        19248.        19248.    
 7050.00    1.1638        19221.        19221.    
 7040.00    1.1638        19194.        19194.    
 7030.00    1.1638        19167.        19167.    
 7020.00    1.1638        19139.        19139.    
 7010.00    1.1638        19112.        19112.    
 7000.00    1.1638        19085.        19085.    
 6990.00    1.1638        19057.        19057.    
 6980.00    1.1638        19030.        19030.    
 6970.00    1.1637        19003.        19003.    
 6960.00    1.1637        18976.        18976.    
 6950.00    1.1637        18948.        18948.    
 6940.00    1.1637        18921.        18921.    
 6930.00    1.1637        18894.        18894.    
 6920.00    1.1637        18867.        18867.    
 6910.00    1.1637        18839.        18839.    
 6900.00    1.1636        18812.        18812.    
 6890.00    1.1636        18785.        18785.    
 6880.00    1.1636        18758.        18758.    
 6870.00    1.1636        18730.        18730.    
 6860.00    1.1636        18703.        18703.    
 6850.00    1.1636        18676.        18676.    
 6840.00    1.1635        18649.        18649.    
 6830.00    1.1635        18621.        18621.    
 6820.00    1.1635        18594.        18594.    
 6810.00    1.1635        18567.        18567.    
 6800.00    1.1634        18540.        18540.    
 6790.00    1.1634        18512.        18512.    
 6780.00    1.1634        18485.        18485.    
 6770.00    1.1633        18458.        18458.    
 6760.00    1.1633        18430.        18430.    
 6750.00    1.1633        18403.        18403.    
 6740.00    1.1632        18376.        18376.    
 6730.00    1.1632        18349.        18349.    
 6720.00    1.1632        18321.        18321.    
 6710.00    1.1631        18294.        18294.    
 6700.00    1.1631        18267.        18267.    
 6690.00    1.1630        18240.        18240.    
 6680.00    1.1630        18212.        18212.    
 6670.00    1.1629        18185.        18185.    
 6660.00    1.1629        18158.        18158.    
 6650.00    1.1628        18131.        18131.    
 6640.00    1.1628        18103.        18103.    
 6630.00    1.1627        18076.        18076.    
 6620.00    1.1626        18049.        18049.    
 6610.00    1.1625        18022.        18022.    
 6600.00    1.1625        17994.        17994.    
 6590.00    1.1624        17967.        17967.    
 6580.00    1.1623        17940.        17940.    
 6570.00    1.1622        17913.        17913.    
 6560.00    1.1621        17885.        17885.    
 6550.00    1.1620        17858.        17858.    
 6540.00    1.1619        17831.        17831.    
 6530.00    1.1618        17804.        17804.    
 6520.00    1.1617        17776.        17776.    
 6510.00    1.1616        17749.        17749.    
 6500.00    1.1615        17722.        17722.    
 6490.00    1.1613        17694.        17694.    
 6480.00    1.1612        17667.        17667.    
 6470.00    1.1611        17640.        17640.    
 6460.00    1.1609        17613.        17613.    
 6450.00    1.1607        17585.        17585.    
 6440.00    1.1606        17558.        17558.    
 6430.00    1.1604        17531.        17531.    
 6420.00    1.1602        17504.        17504.    
 6410.00    1.1600        17476.        17476.    
 6400.00    1.1598        17449.        17449.    
 6390.00    1.1596        17422.        17422.    
 6380.00    1.1593        17395.        17395.    
 6370.00    1.1591        17367.        17367.    
 6360.00    1.1588        17340.        17340.    
 6350.00    1.1585        17313.        17313.    
 6340.00    1.1583        17286.        17286.    
 6330.00    1.1580        17258.        17258.    
 6320.00    1.1576        17231.        17231.    
 6310.00    1.1573        17204.        17204.    
 6300.00    1.1570        17177.        17177.    
 6290.00    1.1566        17149.        17149.    
 6280.00    1.1562        17122.        17122.    
 6270.00    1.1558        17095.        17095.    
 6260.00    1.1554        17067.        17067.    
 6250.00    1.1549        17040.        17040.    
 6240.00    1.1545        17013.        17013.    
